3,0.9424778938
3,2.8274333953
3,5.0265483856
3,7.2256631851
3,9.7389373779
3,11.9380521774
3,14.1371669769
3,16.3362808227
3,18.5353965759
3,21.0486698150
3,23.2477874755
3,25.4469032287
3,27.6460170745
3,30.1592922210
3,32.3584060668
3,34.5575218200
3,36.7566337585
3,38.9557495117
3,41.4690246582
3,43.6681365966
3,45.8672561645
3,48.0663681030
3,50.5796432495
3,52.7787551879
3,54.9778747558
3,57.1769905090
3,59.6902618408
3,61.8893775939
3,64.0884933471
3,66.2876052856
3,68.8008804321
3,71.0000000000
3,73.1991119384
3,75.7123870849
3,77.9114990234
3,80.1106185913
3,82.3097305297
3,84.5088424682
3,87.0221176147
3,89.2212295532
3,91.4203491210
3,93.9336242675
3,96.1327362060
3,98.3318481445
3,100.5309677124
3,102.7300872802
3,105.2433547973
3,107.4424743652
3,109.6415939331
3,112.1548614501
3,114.3539810180
3,116.5530853271
3,118.7522048950
3,120.9513168334
3,123.4645919799
3,125.6637115478
3,127.8628234863
3,130.0619506835
3,132.5752105712
3,134.7743377685
3,136.9734344482
3,139.1725616455
3,141.6858215332
3,143.8849487304
3,146.0840606689
3,148.2831726074
3,150.7964477539
3,152.9955749511
3,155.1946868896
3,157.7079620361
3,159.9070739746
3,162.1061859130
3,164.3052978515
3,166.5044097900
3,169.0176849365
3,171.2167968750
3,173.4159240722
3,175.6150360107
3,178.1283111572
3,180.3274230957
3,182.5265350341
3,184.7256469726
3,187.2389221191
3,189.4380340576
3,191.6371612548
3,193.8362731933
3,196.3495483398
3,198.5486602783
3,200.7477874755
3,202.9468841552
3,205.4601745605
3,207.6592712402
3,209.8583984375
3,212.0575103759
3,214.5708007812
3,216.7698974609
3,218.9690093994
3,221.4822845458
3,223.6813964843
3,225.8805236816
3,228.0796356201
3,230.2787628173
3,232.7920227050
3,234.9911499023
3,237.1902465820
3,239.3893585205
3,241.9026336669
3,244.1017456054
3,246.3008728027
3,248.8141326904
3,251.0132598876
3,253.2123718261
3,255.4114990234
3,257.9247741699
3,260.1239013671
3,262.3229980468
3,264.5220947265
3,267.0353698730
3,269.2344970703
3,271.4336242675
3,273.9468688964
3,276.1459960937
3,278.3451232910
3,280.5442504882
3,283.0574951171
3,285.2566223144
3,287.4557495117
3,289.6548461914
3,292.1681213378
3,294.3672180175
3,296.5663452148
